chr	start	end	eigen	domain
chr1	62434329	62534328	0.0278973609432774	closed
chr1	62534329	62634328	-0.246574884633964	open
chr1	62634329	62734328	-0.418282808641866	open
chr1	62734329	62834328	-0.205959770617324	open
chr1	62834329	62934328	0.102679925617607	closed
chr1	62934329	63034328	0.399586282069252	closed
chr1	63034329	63134328	0.678513809819825	closed
chr1	63134329	63234328	0.740472336276913	closed
chr1	63234329	63334328	0.579421514724355	closed
chr1	63334329	63434328	0.351124110844264	closed
chr1	63434329	63534328	0.125053577048021	closed
chr1	63534329	63634328	0.0962551623286843	closed
chr1	63634329	63734328	0.277311826838787	closed
chr1	63734329	63834328	0.495815745430671	closed
chr1	63834329	63934328	0.736188605313076	closed
chr1	63934329	64034327	0.812563560350589	closed
chr1	64034328	64134316	0.74096511530842	closed
chr1	64134317	64234316	0.761945847221037	closed
chr1	64234317	64334316	0.806230946622576	closed
chr1	64334317	64434316	0.863241362571351	closed
chr1	64434317	64534316	1.00767535984228	closed
chr1	64534317	64634316	1.05321255972755	closed
chr1	64634317	64734316	0.990264966310335	closed
chr1	64734317	64834316	0.752090467708085	closed
chr1	64834317	64934316	0.528156670947732	closed
chr1	64934317	65034316	0.40871526374088	closed
chr1	65034317	65134316	0.232399019764877	closed
chr1	65134317	65234316	0.347559064898844	closed
chr1	65234317	65334316	0.45096547596711	closed
chr1	65334317	65434316	0.548340725846017	closed
chr1	65434317	65534316	0.785641488683477	closed
chr1	65534317	65634316	0.856159856424925	closed
chr1	65634317	65734316	0.925712438429414	closed
chr1	65734317	65834316	0.940870507198827	closed
chr1	65834317	65934316	0.907277161311114	closed
chr1	65934317	66034316	0.946866262542449	closed
chr1	66034317	66134316	0.949129957174836	closed
chr1	66134317	66234316	0.680709046954496	closed
chr1	66234317	66334316	0.35930762275205	closed
chr1	66334317	66434316	0.257991013868727	closed
chr1	66434317	66534316	0.273317658437631	closed
chr1	66534317	66634316	0.506385377818927	closed
chr1	66634317	66734316	0.779889182484561	closed
chr1	66734317	66834316	0.760026554590996	closed
chr1	66834317	66934316	0.461891157033152	closed
chr1	66934317	67034316	0.290360823465206	closed
chr1	67034317	67134316	0.0789406618200477	closed
chr1	67134317	67234316	-0.0504355388419008	open
chr1	67234317	67334316	-0.053097256280918	open
chr1	67334317	67434316	-0.0252694224473652	open
chr1	67434317	67534316	0.14832555694324	closed
chr1	67534317	67634316	0.208907545932908	closed
chr1	67634317	67734316	0.377306702123098	closed
chr1	67734317	67834316	0.589445972875374	closed
chr1	67834317	67934316	0.757081451065443	closed
chr1	67934317	68034316	0.959935724996806	closed
chr1	68034317	68134316	1.09827948507855	closed
chr1	68134317	68234316	1.11530067518379	closed
chr1	68234317	68334316	1.07186603268416	closed
chr1	68334317	68434316	1.05736288092836	closed
chr1	68434317	68534316	1.13981064089257	closed
chr1	68534317	68634316	1.20926117383361	closed
chr1	68634317	68734316	1.29647884862264	closed
chr1	68734317	68834316	1.40905163579374	closed
chr1	68834317	68934316	1.44374765395605	closed
chr1	68934317	69034316	1.43916971006872	closed
chr1	69034317	69134316	1.4418883233471	closed
chr1	69134317	69234316	1.39929660704218	closed
chr1	69234317	69334316	1.36542850768918	closed
chr1	69334317	69434316	1.35707092862389	closed
chr1	69434317	69534316	1.34056226721809	closed
chr1	69534317	69634316	1.32746080674737	closed
chr1	69634317	69734316	1.31289784935319	closed
chr1	69734317	69834316	1.30705585542503	closed
chr1	69834317	69934316	1.2881322778253	closed
chr1	69934317	70034316	1.24833916960846	closed
chr1	70034317	70134316	0.962000766622303	closed
chr1	70134317	70234316	0.598941164205459	closed
chr1	70234317	70334316	0.314005825430262	closed
chr1	70334317	70434316	0.212294443554522	closed
chr1	70434317	70534316	0.472168214941494	closed
chr1	70534317	70634316	0.794407768525798	closed
chr1	70634317	70734316	1.07896981779788	closed
chr1	70734317	70834316	1.23787235906558	closed
chr1	70834317	70934316	1.24784785758805	closed
chr1	70934317	71034316	1.16150000319252	closed
chr1	71034317	71134316	1.16858704616482	closed
chr1	71134317	71234316	1.18894532027649	closed
chr1	71234317	71334316	1.23673861793493	closed
chr1	71334317	71434316	1.3430834666192	closed
chr1	71434317	71534316	1.32986300066308	closed
chr1	71534317	71634316	1.30639432035344	closed
chr1	71634317	71734316	1.27904527116294	closed
chr1	71734317	71834316	1.27351184636082	closed
chr1	71834317	71934316	1.26477890798651	closed
chr1	71934317	72034316	1.24286638236655	closed
chr1	72034317	72134316	1.2382648878487	closed
chr1	72134317	72234316	1.21816124614244	closed
chr1	72234317	72334316	1.20731904545002	closed
chr1	72334317	72434316	1.21506854625618	closed
chr1	72434317	72534316	1.1961995831926	closed
chr1	72534317	72634316	1.22953144319122	closed
chr1	72634317	72734316	1.26194081430491	closed
chr1	72734317	72834316	1.28536485261172	closed
chr1	72834317	72934316	1.32639753171568	closed
chr1	72934317	73034316	1.33956183248079	closed
chr1	73034317	73134316	1.35511116369631	closed
chr1	73134317	73234316	1.35137849144321	closed
chr1	73234317	73334316	1.33303366504934	closed
chr1	73334317	73434316	1.31277125482843	closed
chr1	73434317	73534316	1.29165793091932	closed
chr1	73534317	73634316	1.26760011400955	closed
chr1	73634317	73734316	1.24278258584509	closed
chr1	73734317	73834316	1.20664336330134	closed
chr1	73834317	73934316	1.16571945497153	closed
chr1	73934317	74034315	1.14182412472189	closed
chr1	74034316	74134315	1.10184460820012	closed
chr1	74134316	74234315	1.1051338373933	closed
chr1	74234316	74334315	1.09774793365628	closed
chr1	74334316	74434315	1.04994282684667	closed
chr1	74434316	74534315	1.01592262023557	closed
chr1	74534316	74634315	0.866645385757642	closed
chr1	74634316	74734315	0.777429320327017	closed
chr1	74734316	74834315	0.825467898143514	closed
chr1	74834316	74934315	0.929890736193716	closed
chr1	74934316	75034315	1.10301784688624	closed
chr1	75034316	75134314	1.16832091061701	closed
chr1	75134315	75234314	1.12005187237269	closed
chr1	75234315	75334314	1.05185963472997	closed
chr1	75334315	75434314	1.04047000081362	closed
chr1	75434315	75534314	1.05497407629052	closed
chr1	75534315	75634314	0.995721916608014	closed
chr1	75634315	75734314	0.829055545574909	closed
chr1	75734315	75834314	0.751873109104942	closed
chr1	75834315	75934314	0.658574549356228	closed
chr1	75934315	76034314	0.707024233652967	closed
chr1	76034315	76134314	0.846830237507753	closed
chr1	76134315	76234314	0.854921489332308	closed
chr1	76234315	76334314	0.928523965388106	closed
chr1	76334315	76434314	0.960746552321659	closed
chr1	76434315	76534314	1.00002061276805	closed
chr1	76534315	76634314	1.02872957541735	closed
chr1	76634315	76734314	1.04866258471382	closed
chr1	76734315	76834314	0.996767965026636	closed
chr1	76834315	76934314	0.946724512478521	closed
chr1	76934315	77034314	0.897154166248512	closed
chr1	77034315	77134314	0.783487064502657	closed
chr1	77134315	77234314	0.80074842230025	closed
chr1	77234315	77334314	0.804246375882583	closed
chr1	77334315	77434314	0.785547207342418	closed
chr1	77434315	77534314	0.645407754972719	closed
chr1	77534315	77634314	0.324692018544544	closed
chr1	77634315	77734314	0.0125542700188629	closed
chr1	77734315	77834314	-0.189671741261457	open
chr1	77834315	77934314	-0.272070295319429	open
chr1	77934315	78034315	-0.0623961329093956	open
chr1	78034316	78134315	0.219546922740522	closed
chr1	78134316	78234315	0.496817663209232	closed
chr1	78234316	78334315	0.834000790798287	closed
chr1	78334316	78434314	0.983225249804542	closed
chr1	78434315	78534314	0.960392631044234	closed
chr1	78534315	78634314	0.815036793693035	closed
chr1	78634315	78734314	0.79264046046359	closed
chr1	78734315	78834314	0.773658030108568	closed
chr1	78834315	78934314	0.870202575575126	closed
chr1	78934315	79034314	0.996617666280316	closed
chr1	79034315	79134314	1.00673199291464	closed
chr1	79134315	79234314	1.01599485802646	closed
chr1	79234315	79334314	0.984661273592501	closed
chr1	79334315	79434314	0.921196330370154	closed
chr1	79434315	79534314	0.897143309555637	closed
chr1	79534315	79634314	0.836540140677882	closed
chr1	79634315	79734314	0.815084608931632	closed
chr1	79734315	79834314	0.888053944288687	closed
chr1	79834315	79934314	0.919029965010144	closed
chr1	79934315	80034314	1.00910959975513	closed
chr1	80034315	80134314	1.07296316333322	closed
chr1	80134315	80234314	1.09524243642801	closed
chr1	80234315	80334314	1.12394734555976	closed
chr1	80334315	80434314	1.1223718764924	closed
chr1	80434315	80534314	1.11797680441878	closed
chr1	80534315	80634314	1.10041435035221	closed
chr1	80634315	80734314	1.10287404098062	closed
chr1	80734315	80834314	1.10588915898566	closed
chr1	80834315	80934314	1.12319333947021	closed
chr1	80934315	81034314	1.14854583326942	closed
chr1	81034315	81134314	1.13218528838964	closed
chr1	81134315	81234314	1.12262637306325	closed
chr1	81234315	81334314	1.07793779987907	closed
chr1	81334315	81434314	1.00155202146537	closed
chr1	81434315	81534314	0.876723274306743	closed
chr1	81534315	81634314	0.794811037512369	closed
chr1	81634315	81734314	0.777213503511813	closed
chr1	81734315	81834314	0.827929075376166	closed
chr1	81834315	81934315	0.92389417089661	closed
chr1	81934316	82034315	0.967032951003725	closed
chr1	82034316	82134315	0.957271379975779	closed
chr1	82134316	82234315	0.95656906475728	closed
chr1	82234316	82334316	0.995922162587556	closed
chr1	82334317	82434316	1.05445678645261	closed
chr1	82434317	82534316	1.12871630380878	closed
chr1	82534317	82634316	1.1570629305441	closed
chr1	82634317	82734316	1.14292370635173	closed
chr1	82734317	82834316	1.12544210927999	closed
chr1	82834317	82934316	1.1213284424887	closed
chr1	82934317	83034316	1.11313534607457	closed
chr1	83034317	83134316	1.03540161254321	closed
chr1	83334317	83434316	0.863103123572389	closed
chr1	83434317	83534316	0.780959879347783	closed
chr1	83534317	83634316	0.730326314410886	closed
chr1	83634317	83734316	0.780276771838264	closed
chr1	83734317	83834316	0.888883358832905	closed
chr1	83834317	83934316	0.898354331961677	closed
chr1	83934317	84034316	0.844991708537462	closed
chr1	84034317	84134316	0.779673311132728	closed
chr1	84134317	84234316	0.734349138972571	closed
chr1	84234317	84334316	0.681729136179915	closed
chr1	84334317	84434316	0.531236141433648	closed
chr1	84434317	84534316	0.349457726889183	closed
chr1	84534317	84634316	0.252251836311781	closed
chr1	84634317	84734316	0.206220689013279	closed
chr1	84734317	84834316	0.260556872177908	closed
chr1	84834317	84934316	0.180747012165256	closed
chr1	84934317	85034316	0.161051135050089	closed
chr1	85034317	85134316	0.128786480074431	closed
chr1	85134317	85234316	0.123025939071823	closed
chr1	85234317	85334316	0.436686245031032	closed
chr1	85334317	85434316	0.44914119461942	closed
chr1	85434317	85534316	0.524072222631697	closed
chr1	85534317	85634316	0.555178779681263	closed
chr1	85634317	85734316	0.499748180681356	closed
chr1	85734317	85834316	0.592033943943119	closed
chr1	85834317	85934316	0.547585392404475	closed
chr1	85934317	86034316	0.634952325956573	closed
chr1	86034317	86134316	0.711929677520909	closed
chr1	86134317	86234316	0.811956228813698	closed
chr1	86234317	86334316	0.848774601711554	closed
chr1	86334317	86434316	0.839547723780228	closed
chr1	86434317	86534316	0.820429791962605	closed
chr1	86534317	86634316	0.675530349702123	closed
chr1	86634317	86734316	0.590310281175859	closed
chr1	86734317	86834316	0.343531939253624	closed
chr1	86834317	86934316	0.0531589596584403	closed
chr1	86934317	87034316	-0.0678769761494317	open
chr1	87034317	87134316	-0.0166526453299651	open
chr1	87134317	87234316	0.171141560423455	closed
chr1	87234317	87334316	0.313214809566673	closed
chr1	87334317	87434316	0.417291486117808	closed
chr1	87434317	87534316	0.45341123001545	closed
chr1	87534317	87634316	0.522147988205595	closed
chr1	87634317	87734316	0.634637084708827	closed
chr1	87734317	87834316	0.739350805436165	closed
chr1	87834317	87934316	0.803374600405871	closed
chr1	87934317	88034316	0.851617840029599	closed
chr1	88034317	88134316	0.888459644217891	closed
chr1	88134317	88234316	0.939897660669648	closed
chr1	88234317	88334316	0.961289449247427	closed
chr1	88334317	88434316	0.983412775236881	closed
chr1	88434317	88534316	0.955865569088052	closed
chr1	88534317	88634316	0.714334711462404	closed
chr1	88634317	88734316	0.43338784450156	closed
chr1	88734317	88834316	0.149349917349177	closed
chr1	88834317	88934316	-0.093103367514867	open
chr1	88934317	89034316	-0.109604096610236	open
chr1	89034317	89134316	-0.0575794553158203	open
chr1	89134317	89234316	-0.0204758786227049	open
chr1	89234317	89334316	0.0728113827620163	closed
chr1	89334317	89434440	0.0936836457194422	closed
chr1	89434441	89534440	0.0120257113511136	closed
chr1	89534441	89634440	-0.148931179413586	open
chr1	89634441	89734440	-0.266932422261759	open
chr1	89734441	89834440	-0.356265140802456	open
chr1	89834441	89934440	-0.301998728619446	open
chr1	89934441	90034440	0.000139711280433021	closed
chr1	90034441	90134441	0.255747773008788	closed
chr1	90134442	90234441	0.525037331270393	closed
chr1	90234442	90334441	0.703733921724931	closed
chr1	90334442	90434442	0.684652174541795	closed
chr1	90434443	90534442	0.656773030497435	closed
chr1	90534443	90634442	0.669668899314985	closed
chr1	90634443	90734442	0.700651796764227	closed
chr1	90734443	90834442	0.632886514047956	closed
chr1	90834443	90934442	0.429266816684024	closed
chr1	90934443	91034442	0.306448434750889	closed
chr1	91034443	91134442	0.288952070771595	closed
chr1	91134443	91234442	0.404958530786681	closed
chr1	91234443	91334442	0.629927980835853	closed
chr1	91334443	91434442	0.633617304179462	closed
chr1	91434443	91534442	0.514476798187146	closed
chr1	91534443	91634442	0.362382162860042	closed
chr1	91634443	91734442	0.169102487880488	closed
chr1	91734443	91834442	0.11738139575898	closed
chr1	91834443	91934442	0.205020660651503	closed
chr1	91934443	92034442	0.318283983273505	closed
chr1	92034443	92134442	0.461468868987159	closed
chr1	92134443	92234442	0.440500818210808	closed
chr1	92234443	92334442	0.276176608208919	closed
chr1	92334443	92434442	0.0327115092235756	closed
chr1	92434443	92534442	-0.164362430312208	open
chr1	92534443	92634442	-0.146750302261201	open
chr1	92634443	92734442	-0.164914045860722	open
chr1	92734443	92834442	-0.236093442716377	open
chr1	92834443	92934442	-0.381280871542262	open
chr1	92934443	93034442	-0.634159037026635	open
chr1	93034443	93134442	-0.85725299817923	open
chr1	93134443	93234442	-0.823788903314931	open
chr1	93234443	93334442	-0.669794081748835	open
chr1	93334443	93434442	-0.399443673100578	open
chr1	93434443	93534442	-0.145816338493904	open
chr1	93534443	93634443	-0.115947870451823	open
chr1	93634444	93734443	-0.101551941482696	open
chr1	93734444	93834443	-0.213586778230709	open
chr1	93834444	93934443	-0.0803032421321433	open
chr1	93934444	94034443	0.157804247958511	closed
chr1	94034444	94134443	0.376025728248425	closed
chr1	94134444	94234443	0.605507762585898	closed
chr1	94234444	94334443	0.575999610441621	closed
chr1	94334444	94434443	0.532321144830732	closed
chr1	94434444	94534443	0.549239725676467	closed
chr1	94534444	94634443	0.551731870860425	closed
chr1	94634444	94734443	0.610240354492407	closed
chr1	94734444	94834443	0.679160189291625	closed
chr1	94834444	94934443	0.615915465163241	closed
chr1	94934444	95034443	0.626217484935273	closed
chr1	95034444	95134443	0.726461792102941	closed
chr1	95134444	95234443	0.851536892019959	closed
chr1	95234444	95334443	1.0570709365566	closed
chr1	95334444	95434443	1.22871730666943	closed
chr1	95434444	95534443	1.33189651304191	closed
chr1	95534444	95634443	1.4070061448314	closed
chr1	95634444	95734443	1.41078027323337	closed
chr1	95734444	95834443	1.39636340924675	closed
chr1	95834444	95934443	1.3816321485933	closed
chr1	95934444	96034443	1.36490715330936	closed
chr1	96034444	96134443	1.3327245112323	closed
chr1	96134444	96234443	1.31906782141018	closed
chr1	96234444	96334443	1.30259540895992	closed
chr1	96334444	96434443	1.26640038732282	closed
chr1	96434444	96534443	1.24442386757129	closed
chr1	96534444	96634443	1.14988382789108	closed
chr1	96634444	96734443	0.96516190276312	closed
chr1	96734444	96834443	0.900795330082217	closed
chr1	96834444	96934443	0.840397077252247	closed
chr1	96934444	97034443	0.825501734960985	closed
chr1	97034444	97134443	0.835642320444443	closed
chr1	97134444	97234443	0.764070002594261	closed
chr1	97234444	97334443	0.695788549583584	closed
chr1	97334444	97434443	0.596978402273662	closed
chr1	97434444	97534443	0.580900741403197	closed
chr1	97534444	97634443	0.555302745818772	closed
chr1	97634444	97734443	0.525002019296443	closed
chr1	97734444	97834443	0.520053174912313	closed
chr1	97834444	97934443	0.617914581156043	closed
chr1	97934444	98034443	0.743254787154772	closed
chr1	98034444	98134443	0.921662313543895	closed
